Farthest>>|<<Superl.>>|<<Most distant or remote; as, the farthest degree.  See Furthest.
Gay>>|<<superl.>>|<<Brilliant in colors; splendid; fine; richly dressed.
Gay>>|<<superl.>>|<<Loose; dissipated; lewd.
Gentle>>|<<superl.>>|<<Well-born; of a good family or respectable birth, though not noble.
Gentle>>|<<superl.>>|<<Quiet and refined in manners; not rough, harsh, or stern; mild; meek; bland; amiable; tender; as, a gentle nature, temper, or disposition; a gentle manner; a gentle address; a gentle voice.
Gentle>>|<<superl.>>|<<A compellative of respect, consideration, or conciliation; as, gentle reader.
Gentle>>|<<superl.>>|<<Not wild, turbulent, or refractory; quiet and docile; tame; peaceable; as, a gentle horse.
Gentle>>|<<superl.>>|<<Soft; not violent or rough; not strong, loud, or disturbing; easy; soothing; pacific; as, a gentle touch; a gentle gallop .
Ghastly>>|<<superl.>>|<<Like a ghost in appearance; deathlike; pale; pallid; dismal.
Ghastly>>|<<superl.>>|<<Horrible; shocking; dreadful; hideous.
Giddy>>|<<superl.>>|<<Having in the head a sensation of whirling or reeling about; having lost the power of preserving the balance of the body, and therefore wavering and inclined to fall; lightheaded; dizzy.
Giddy>>|<<superl.>>|<<Promoting or inducing giddiness; as, a giddy height; a giddy precipice.
Giddy>>|<<superl.>>|<<Bewildering on account of rapid turning; running round with celerity; gyratory; whirling.
Giddy>>|<<superl.>>|<<Characterized by inconstancy; unstable; changeable; fickle; wild; thoughtless; heedless.
Glad>>|<<superl.>>|<<Pleased; joyous; happy; cheerful; gratified; -- opposed to sorry, sorrowful, or unhappy; -- said of persons, and often followed by of, at, that, or by the infinitive, and sometimes by with, introducing the cause or reason.
Glad>>|<<superl.>>|<<Wearing a gay or bright appearance; expressing or exciting joy; producing gladness; exhilarating.
Glib>>|<<superl.>>|<<Smooth; slippery; as, ice is glib.
Glib>>|<<superl.>>|<<Speaking or spoken smoothly and with flippant rapidity; fluent; voluble; as, a glib tongue; a glib speech.
Gloomy>>|<<superl.>>|<<Imperfectly illuminated; dismal through obscurity or darkness; dusky; dim; clouded; as, the cavern was gloomy.
Gloomy>>|<<superl.>>|<<Affected with, or expressing, gloom; melancholy; dejected; as, a gloomy temper or countenance.
Glossy>>|<<superl.>>|<<Smooth and shining; reflecting luster from a smooth surface; highly polished; lustrous; as, glossy silk; a glossy surface.
Glossy>>|<<superl.>>|<<Smooth; specious; plausible; as, glossy deceit.
Good>>|<<superl.>>|<<Possessing desirable qualities; adapted to answer the end designed; promoting success, welfare, or happiness; serviceable; useful; fit; excellent; admirable; commendable; not bad, corrupt, evil, noxious, offensive, or troublesome, etc.
Good>>|<<superl.>>|<<Possessing moral excellence or virtue; virtuous; pious; religious; -- said of persons or actions.
Good>>|<<superl.>>|<<Kind; benevolent; humane; merciful; gracious; polite; propitious; friendly; well-disposed; -- often followed by to or toward, also formerly by unto.
Good>>|<<superl.>>|<<Serviceable; suited; adapted; suitable; of use; to be relied upon; -- followed especially by for.
Good>>|<<superl.>>|<<Clever; skillful; dexterous; ready; handy; -- followed especially by at.
Good>>|<<superl.>>|<<Adequate; sufficient; competent; sound; not fallacious; valid; in a commercial sense, to be depended on for the discharge of obligations incurred; having pecuniary ability; of unimpaired credit.
Good>>|<<superl.>>|<<Real; actual; serious; as in the phrases in good earnest; in good sooth.
Good>>|<<superl.>>|<<Not small, insignificant, or of no account; considerable; esp., in the phrases a good deal, a good way, a good degree, a good share or part, etc.
Good>>|<<superl.>>|<<Not lacking or deficient; full; complete.
Good>>|<<superl.>>|<<Not blemished or impeached; fair; honorable; unsullied; as in the phrases a good name, a good report, good repute, etc.
Goodly>>|<<superl.>>|<<Pleasant; agreeable; desirable.
Goodly>>|<<superl.>>|<<Of pleasing appearance or character; comely; graceful; as, a goodly person; goodly raiment, houses.
Goodly>>|<<superl.>>|<<Large; considerable; portly; as, a goodly number.
Grand>>|<<superl.>>|<<Of large size or extent; great; extensive; hence, relatively great; greatest; chief; principal; as, a grand mountain; a grand army; a grand mistake.
Grand>>|<<superl.>>|<<Great in size, and fine or imposing in appearance or impression; illustrious, dignifled, or noble (said of persons); majestic, splendid, magnificent, or sublime (said of things); as, a grand monarch; a grand lord; a grand general; a grand view; a grand conception.
Grand>>|<<superl.>>|<<Having higher rank or more dignity, size, or importance than other persons or things of the same name; as, a grand lodge; a grand vizier; a grand piano, etc.
Grand>>|<<superl.>>|<<Standing in the second or some more remote degree of parentage or descent; -- generalIy used in composition; as, grandfather, grandson, grandchild, etc.
Grave>>|<<superl.>>|<<Of great weight; heavy; ponderous.
Grave>>|<<superl.>>|<<Of importance; momentous; weighty; influential; sedate; serious; -- said of character, relations, etc.; as, grave deportment, character, influence, etc.
Grave>>|<<superl.>>|<<Not light or gay; solemn; sober; plain; as, a grave color; a grave face.
Grave>>|<<superl.>>|<<Not acute or sharp; low; deep; -- said of sound; as, a grave note or key.
Grave>>|<<superl.>>|<<Slow and solemn in movement.
Gray>>|<<superl.>>|<<White mixed with black, as the color of pepper and salt, or of ashes, or of hair whitened by age; sometimes, a dark mixed color; as, the soft gray eye of a dove.
Gray>>|<<superl.>>|<<Gray-haired; gray-headed; of a gray color; hoary.
Gray>>|<<superl.>>|<<Old; mature; as, gray experience. Ames.
Greasy>>|<<superl.>>|<<Composed of, or characterized by, grease; oily; unctuous; as, a greasy dish.
Greasy>>|<<superl.>>|<<Smeared or defiled with grease.
Greasy>>|<<superl.>>|<<Like grease or oil; smooth; seemingly unctuous to the touch, as is mineral soapstone.
Greasy>>|<<superl.>>|<<Fat of body; bulky.
Greasy>>|<<superl.>>|<<Gross; indelicate; indecent.
Greasy>>|<<superl.>>|<<Affected with the disease called grease; as, the heels of a horse. See Grease, n., 2.
Great>>|<<superl.>>|<<Large in space; of much size; big; immense; enormous; expanded; -- opposed to small and little; as, a great house, ship, farm, plain, distance, length.
Great>>|<<superl.>>|<<Large in number; numerous; as, a great company, multitude, series, etc.
Great>>|<<superl.>>|<<Long continued; lengthened in duration; prolonged in time; as, a great while; a great interval.
Great>>|<<superl.>>|<<Superior; admirable; commanding; -- applied to thoughts, actions, and feelings.
Great>>|<<superl.>>|<<Endowed with extraordinary powers; uncommonly gifted; able to accomplish vast results; strong; powerful; mighty; noble; as, a great hero, scholar, genius, philosopher, etc.
Great>>|<<superl.>>|<<Holding a chief position; elevated: lofty: eminent; distingushed; foremost; principal; as, great men; the great seal; the great marshal, etc.
Great>>|<<superl.>>|<<Entitled to earnest consideration; weighty; important; as, a great argument, truth, or principle.
Great>>|<<superl.>>|<<Pregnant; big (with young).
Great>>|<<superl.>>|<<More than ordinary in degree; very considerable in degree; as, to use great caution; to be in great pain.
Great>>|<<superl.>>|<<Older, younger, or more remote, by single generation; -- often used before grand to indicate one degree more remote in the direct line of descent; as, great-grandfather (a grandfather's or a grandmother's father), great-grandson, etc.
Greedy>>|<<superl.>>|<<Having a keen appetite for food or drink; ravenous; voracious; very hungry; -- followed by of; as, a lion that is greedy of his prey.
Greedy>>|<<superl.>>|<<Having a keen desire for anything; vehemently desirous; eager to obtain; avaricious; as, greedy of gain.
Green>>|<<superl.>>|<<Having the color of grass when fresh and growing; resembling that color of the solar spectrum which is between the yellow and the blue; verdant; emerald.
Green>>|<<superl.>>|<<Having a sickly color; wan.
Green>>|<<superl.>>|<<Full of life aud vigor; fresh and vigorous; new; recent; as, a green manhood; a green wound.
Green>>|<<superl.>>|<<Not ripe; immature; not fully grown or ripened; as, green fruit, corn, vegetables, etc.
Green>>|<<superl.>>|<<Not roasted; half raw.
Green>>|<<superl.>>|<<Immature in age or experience; young; raw; not trained; awkward; as, green in years or judgment.
Green>>|<<superl.>>|<<Not seasoned; not dry; containing its natural juices; as, green wood, timber, etc.
Grimy>>|<<superl.>>|<<Full of grime; begrimed; dirty; foul.
Gross>>|<<superl.>>|<<Great; large; bulky; fat; of huge size; excessively large.
Gross>>|<<superl.>>|<<Coarse; rough; not fine or delicate.
Gross>>|<<superl.>>|<<Not easily aroused or excited; not sensitive in perception or feeling; dull; witless.
Gross>>|<<superl.>>|<<Expressing, Or originating in, animal or sensual appetites; hence, coarse, vulgar, low, obscene, or impure.
Gross>>|<<superl.>>|<<Thick; dense; not attenuated; as, a gross medium.
Gross>>|<<superl.>>|<<Great; palpable; serious; vagrant; shameful; as, a gross mistake; gross injustice; gross negligence.
Gross>>|<<superl.>>|<<Whole; entire; total; without deduction; as, the gross sum, or gross amount, the gross weight; -- opposed to net.
Gruff>>|<<superl.>>|<<Of a rough or stern manner, voice, or countenance; sour; surly; severe; harsh.
Guilty>>|<<superl.>>|<<Having incurred guilt; criminal; morally delinquent; wicked; chargeable with, or responsible for, something censurable; justly exposed to penalty; -- used with of, and usually followed by the crime, sometimes by the punishment.
Guilty>>|<<superl.>>|<<Evincing or indicating guilt; involving guilt; as, a guilty look; a guilty act; a guilty feeling.
Guilty>>|<<superl.>>|<<Conscious; cognizant.
Guilty>>|<<superl.>>|<<Condemned to payment.
Handsome>>|<<superl.>>|<<Dexterous; skillful; handy; ready; convenient; -- applied to things as persons.
Handsome>>|<<superl.>>|<<Agreeable to the eye or to correct taste; having a pleasing appearance or expression; attractive; having symmetry and dignity; comely; -- expressing more than pretty, and less than beautiful; as, a handsome man or woman; a handsome garment, house, tree, horse.
Handsome>>|<<superl.>>|<<Suitable or fit in action; marked with propriety and ease; graceful; becoming; appropriate; as, a handsome style, etc.
Handsome>>|<<superl.>>|<<Evincing a becoming generosity or nobleness of character; liberal; generous.
Handsome>>|<<superl.>>|<<Ample; moderately large.
Handy>>|<<superl.>>|<<Performed by the hand.
Handy>>|<<superl.>>|<<Skillful in using the hand; dexterous; ready; adroit.
Handy>>|<<superl.>>|<<Ready to the hand; near; also, suited to the use of the hand; convenient; valuable for reference or use; as, my tools are handy; a handy volume.
Handy>>|<<superl.>>|<<Easily managed; obedient to the helm; -- said of a vessel.
Happy>>|<<superl.>>|<<Favored by hap, luck, or fortune; lucky; fortunate; successful; prosperous; satisfying desire; as, a happy expedient; a happy effort; a happy venture; a happy omen.
Happy>>|<<superl.>>|<<Experiencing the effect of favorable fortune; having the feeling arising from the consciousness of well-being or of enjoyment; enjoying good of any kind, as peace, tranquillity, comfort; contented; joyous; as, happy hours, happy thoughts.
Happy>>|<<superl.>>|<<Dexterous; ready; apt; felicitous.
Hard>>|<<superl.>>|<<Not easily penetrated, cut, or separated into parts; not yielding to pressure; firm; solid; compact; -- applied to material bodies, and opposed to soft; as, hard wood; hard flesh; a hard apple.
Hard>>|<<superl.>>|<<Difficult, mentally or judicially; not easily apprehended, decided, or resolved; as a hard problem.
Hard>>|<<superl.>>|<<Difficult to accomplish; full of obstacles; laborious; fatiguing; arduous; as, a hard task; a disease hard to cure.
Hard>>|<<superl.>>|<<Difficult to resist or control; powerful.
Hard>>|<<superl.>>|<<Difficult to bear or endure; not easy to put up with or consent to; hence, severe; rigorous; oppressive; distressing; unjust; grasping; as, a hard lot; hard times; hard fare; a hard winter; hard conditions or terms.
Hard>>|<<superl.>>|<<Difficult to please or influence; stern; unyielding; obdurate; unsympathetic; unfeeling; cruel; as, a hard master; a hard heart; hard words; a hard character.
Hard>>|<<superl.>>|<<Not easy or agreeable to the taste; stiff; rigid; ungraceful; repelling; as, a hard style.
Hard>>|<<superl.>>|<<Rough; acid; sour, as liquors; as, hard cider.
Hard>>|<<superl.>>|<<Abrupt or explosive in utterance; not aspirated, sibilated, or pronounced with a gradual change of the organs from one position to another; -- said of certain consonants, as c in came, and g in go, as distinguished from the same letters in center, general, etc.
Hard>>|<<superl.>>|<<Wanting softness or smoothness of utterance; harsh; as, a hard tone.
Hard>>|<<superl.>>|<<Rigid in the drawing or distribution of the figures; formal; lacking grace of composition.
Hard>>|<<superl.>>|<<Having disagreeable and abrupt contrasts in the coloring or light and shade.
Haughty>>|<<superl.>>|<<High; lofty; bold.
Haughty>>|<<superl.>>|<<Disdainfully or contemptuously proud; arrogant; overbearing.
Haughty>>|<<superl.>>|<<Indicating haughtiness; as, a haughty carriage.
Healthy>>|<<superl.>>|<<Being in a state of health; enjoying health; hale; sound; free from disease; as, a healthy chid; a healthy plant.
Healthy>>|<<superl.>>|<<Evincing health; as, a healthy pulse; a healthy complexion.
Healthy>>|<<superl.>>|<<Conducive to health; wholesome; salubrious; salutary; as, a healthy exercise; a healthy climate.
Hearty>>|<<superl.>>|<<Pertaining to, or proceeding from, the heart; warm; cordial; bold; zealous; sincere; willing; also, energetic; active; eager; as, a hearty welcome; hearty in supporting the government.
Hearty>>|<<superl.>>|<<Exhibiting strength; sound; healthy; firm; not weak; as, a hearty timber.
Hearty>>|<<superl.>>|<<Promoting strength; nourishing; rich; abundant; as, hearty food; a hearty meal.
Heavy>>|<<superl.>>|<<Heaved or lifted with labor; not light; weighty; ponderous; as, a heavy stone; hence, sometimes, large in extent, quantity, or effects; as, a heavy fall of rain or snow; a heavy failure; heavy business transactions, etc.; often implying strength; as, a heavy barrier; also, difficult to move; as, a heavy draught.
Heavy>>|<<superl.>>|<<Not easy to bear; burdensome; oppressive; hard to endure or accomplish; hence, grievous, afflictive; as, heavy yokes, expenses, undertakings, trials, news, etc.
Heavy>>|<<superl.>>|<<Laden with that which is weighty; encumbered; burdened; bowed down, either with an actual burden, or with care, grief, pain, disappointment.
Heavy>>|<<superl.>>|<<Slow; sluggish; inactive; or lifeless, dull, inanimate, stupid; as, a heavy gait, looks, manners, style, and the like; a heavy writer or book.
Heavy>>|<<superl.>>|<<Strong; violent; forcible; as, a heavy sea, storm, cannonade, and the like.
Heavy>>|<<superl.>>|<<Loud; deep; -- said of sound; as, heavy thunder.
Heavy>>|<<superl.>>|<<Dark with clouds, or ready to rain; gloomy; -- said of the sky.
Heavy>>|<<superl.>>|<<Impeding motion; cloggy; clayey; -- said of earth; as, a heavy road, soil, and the like.
Heavy>>|<<superl.>>|<<Not raised or made light; as, heavy bread.
Heavy>>|<<superl.>>|<<Not agreeable to, or suitable for, the stomach; not easily digested; -- said of food.
Heavy>>|<<superl.>>|<<Having much body or strength; -- said of wines, or other liquors.
Heavy>>|<<superl.>>|<<With child; pregnant.
High>>|<<superl.>>|<<Elevated above any starting point of measurement, as a line, or surface; having altitude; lifted up; raised or extended in the direction of the zenith; lofty; tall; as, a high mountain, tower, tree; the sun is high.
High>>|<<superl.>>|<<Regarded as raised up or elevated; distinguished; remarkable; conspicuous; superior; -- used indefinitely or relatively, and often in figurative senses, which are understood from the connection
High>>|<<superl.>>|<<Elevated in character or quality, whether moral or intellectual; preeminent; honorable; as, high aims, or motives.
High>>|<<superl.>>|<<Exalted in social standing or general estimation, or in rank, reputation, office, and the like; dignified; as, she was welcomed in the highest circles.
High>>|<<superl.>>|<<Of noble birth; illustrious; as, of high family.
High>>|<<superl.>>|<<Of great strength, force, importance, and the like; strong; mighty; powerful; violent; sometimes, triumphant; victorious; majestic, etc.; as, a high wind; high passions.
High>>|<<superl.>>|<<Very abstract; difficult to comprehend or surmount; grand; noble.
High>>|<<superl.>>|<<Costly; dear in price; extravagant; as, to hold goods at a high price.
High>>|<<superl.>>|<<Arrogant; lofty; boastful; proud; ostentatious; -- used in a bad sense.
High>>|<<superl.>>|<<Possessing a characteristic quality in a supreme or superior degree; as, high (i. e., intense) heat; high (i. e., full or quite) noon; high (i. e., rich or spicy) seasoning; high (i. e., complete) pleasure; high (i. e., deep or vivid) color; high (i. e., extensive, thorough) scholarship, etc.
High>>|<<superl.>>|<<Strong-scented; slightly tainted; as, epicures do not cook game before it is high.
High>>|<<superl.>>|<<Acute or sharp; -- opposed to grave or low; as, a high note.
High>>|<<superl.>>|<<Made with a high position of some part of the tongue in relation to the palate, as / (/ve), / (f/d). See Guide to Pronunciation, // 10, 11.
Hoarse>>|<<superl.>>|<<Having a harsh, rough, grating voice or sound, as when affected with a cold; making a rough, harsh cry or sound; as, the hoarse raven.
Hoarse>>|<<superl.>>|<<Harsh; grating; discordant; -- said of any sound.
Holy>>|<<superl.>>|<<Set apart to the service or worship of God; hallowed; sacred; reserved from profane or common use; holy vessels; a holy priesthood.
Holy>>|<<superl.>>|<<Spiritually whole or sound; of unimpaired innocence and virtue; free from sinful affections; pure in heart; godly; pious; irreproachable; guiltless; acceptable to God.
Horny>>|<<superl.>>|<<Having horns or hornlike projections.
Horny>>|<<superl.>>|<<Composed or made of horn, or of a substance resembling horn; of the nature of horn.
Horny>>|<<superl.>>|<<Hard; callous.
Hot>>|<<superl.>>|<<Having much sensible heat; exciting the feeling of warmth in a great degree; very warm; -- opposed to cold, and exceeding warm in degree; as, a hot stove; hot water or air.
Hot>>|<<superl.>>|<<Characterized by heat, ardor, or animation; easily excited; firely; vehement; passionate; violent; eager.
Hot>>|<<superl.>>|<<Lustful; lewd; lecherous.
Hot>>|<<superl.>>|<<Acrid; biting; pungent; as, hot as mustard.
Huge>>|<<superl.>>|<<Very large; enormous; immense; excessive; -- used esp. of material bulk, but often of qualities, extent, etc.; as, a huge ox; a huge space; a huge difference.
Humble>>|<<superl.>>|<<Near the ground; not high or lofty; not pretentious or magnificent; unpretending; unassuming; as, a humble cottage.
Humble>>|<<superl.>>|<<Thinking lowly of one's self; claiming little for one's self; not proud, arrogant, or assuming; thinking one's self ill-deserving or unworthy, when judged by the demands of God; lowly; waek; modest.
Hungry>>|<<superl.>>|<<Feeling hunger; having a keen appetite; feeling uneasiness or distress from want of food; hence, having an eager desire.
Hungry>>|<<superl.>>|<<Showing hunger or a craving desire; voracious.
Hungry>>|<<superl.>>|<<Not rich or fertile; poor; barren; starved; as, a hungry soil.
Icy>>|<<superl.>>|<<Pertaining to, resembling, or abounding in, ice; cold; frosty.
Icy>>|<<superl.>>|<<Characterized by coldness, as of manner, influence, etc.; chilling; frigid; cold.
Idle>>|<<superl.>>|<<Of no account; useless; vain; trifling; unprofitable; thoughtless; silly; barren.
Idle>>|<<superl.>>|<<Not called into active service; not turned to appropriate use; unemployed; as, idle hours.
Idle>>|<<superl.>>|<<Not employed; unoccupied with business; inactive; doing nothing; as, idle workmen.
Idle>>|<<superl.>>|<<Given rest and ease; averse to labor or employment; lazy; slothful; as, an idle fellow.
Idle>>|<<superl.>>|<<Light-headed; foolish.
Jaunty>>|<<superl.>>|<<Airy; showy; finical; hence, characterized by an affected or fantastical manner.
Jolly>>|<<superl.>>|<<Full of life and mirth; jovial; joyous; merry; mirthful.
Jolly>>|<<superl.>>|<<Expressing mirth, or inspiring it; exciting mirth and gayety.
Jolly>>|<<superl.>>|<<Of fine appearance; handsome; excellent; lively; agreeable; pleasant.
Juicy>>|<<superl.>>|<<A bounding with juice; succulent.
Keen>>|<<superl.>>|<<Sharp; having a fine edge or point; as, a keen razor, or a razor with a keen edge.
Keen>>|<<superl.>>|<<Acute of mind; sharp; penetrating; having or expressing mental acuteness; as, a man of keen understanding; a keen look; keen features.
Keen>>|<<superl.>>|<<Bitter; piercing; acrimonious; cutting; stinging; severe; as, keen satire or sarcasm.
Keen>>|<<superl.>>|<<Piercing; penetrating; cutting; sharp; -- applied to cold, wind, etc, ; as, a keen wind; the cold is very keen.
Keen>>|<<superl.>>|<<Eager; vehement; fierce; as, a keen appetite.
Kind>>|<<superl.>>|<<Characteristic of the species; belonging to one's nature; natural; native.
Kind>>|<<superl.>>|<<Having feelings befitting our common nature; congenial; sympathetic; as, a kind man; a kind heart.
Kind>>|<<superl.>>|<<Showing tenderness or goodness; disposed to do good and confer happiness; averse to hurting or paining; benevolent; benignant; gracious.
Kind>>|<<superl.>>|<<Proceeding from, or characterized by, goodness, gentleness, or benevolence; as, a kind act.
Kind>>|<<superl.>>|<<Gentle; tractable; easily governed; as, a horse kind in harness.
Kingly>>|<<superl.>>|<<Belonging to, suitable to, or becoming, a king; characteristic of, resembling, a king; directed or administered by a king; monarchical; royal; sovereign; regal; august; noble; grand.
Knotty>>|<<superl.>>|<<Full of knots; knotted; having many knots; as, knotty timber; a knotty rope.
Knotty>>|<<superl.>>|<<Hard; rugged; as, a knotty head.
Knotty>>|<<superl.>>|<<Difficult; intricate; perplexed.
Knurly>>|<<superl.>>|<<Full of knots; hard; tough; hence, capable of enduring or resisting much.
Lame>>|<<superl.>>|<<Moving with pain or difficulty on account of injury, defect, or temporary obstruction of a function; as, a lame leg, arm, or muscle.
Lame>>|<<superl.>>|<<To some degree disabled by reason of the imperfect action of a limb; crippled; as, a lame man.
Lame>>|<<superl.>>|<<Hence, hobbling; limping; inefficient; imperfect.
Lank>>|<<superl.>>|<<Slender and thin; not well filled out; not plump; shrunken; lean.
Lank>>|<<superl.>>|<<Languid; drooping.
Large>>|<<superl.>>|<<Exceeding most other things of like kind in bulk, capacity, quantity, superficial dimensions, or number of constituent units; big; great; capacious; extensive; -- opposed to small; as, a large horse; a large house or room; a large lake or pool; a large jug or spoon; a large vineyard; a large army; a large city.
Large>>|<<superl.>>|<<Abundant; ample; as, a large supply of provisions.
Large>>|<<superl.>>|<<Full in statement; diffuse; full; profuse.
Large>>|<<superl.>>|<<Having more than usual power or capacity; having broad sympathies and generous impulses; comprehensive; -- said of the mind and heart.
Large>>|<<superl.>>|<<Free; unembarrassed.
Large>>|<<superl.>>|<<Unrestrained by decorum; -- said of language.
Large>>|<<superl.>>|<<Prodigal in expending; lavish.
Large>>|<<superl.>>|<<Crossing the line of a ship's course in a favorable direction; -- said of the wind when it is abeam, or between the beam and the quarter.
Lazy>>|<<superl.>>|<<Disinclined to action or exertion; averse to labor; idle; shirking work.
Lazy>>|<<superl.>>|<<Inactive; slothful; slow; sluggish; as, a lazy stream.
Lazy>>|<<superl.>>|<<Wicked; vicious.
Leaky>>|<<superl.>>|<<Permitting water or other fluid to leak in or out; as, a leaky roof or cask.
Leaky>>|<<superl.>>|<<Apt to disclose secrets; tattling; not close.
Lengthy>>|<<superl.>>|<<Having length; rather long or too long; prolix; not brief; -- said chiefly of discourses, writings, and the like.
Lewd>>|<<superl.>>|<<Not clerical; laic; laical; hence, unlearned; simple.
Lewd>>|<<superl.>>|<<Belonging to the lower classes, or the rabble; idle and lawless; bad; vicious.
Lewd>>|<<superl.>>|<<Given to the promiscuous indulgence of lust; dissolute; lustful; libidinous.
Lewd>>|<<superl.>>|<<Suiting, or proceeding from, lustfulness; involving unlawful sexual desire; as, lewd thoughts, conduct, or language.
Light>>|<<superl.>>|<<Having little, or comparatively little, weight; not tending to the center of gravity with force; not heavy.
Light>>|<<superl.>>|<<Not burdensome; easy to be lifted, borne, or carried by physical strength; as, a light burden, or load.
Light>>|<<superl.>>|<<Easy to be endured or performed; not severe; not difficult; as, a light affliction or task.
Light>>|<<superl.>>|<<Easy to be digested; not oppressive to the stomach; as, light food; also, containing little nutriment.
Light>>|<<superl.>>|<<Not heavily armed; armed with light weapons; as, light troops; a troop of light horse.
Light>>|<<superl.>>|<<Not encumbered; unembarrassed; clear of impediments; hence, active; nimble; swift.
Light>>|<<superl.>>|<<Not heavily burdened; not deeply laden; not sufficiently ballasted; as, the ship returned light.
Light>>|<<superl.>>|<<Slight; not important; as, a light error.
Light>>|<<superl.>>|<<Well leavened; not heavy; as, light bread.
Light>>|<<superl.>>|<<Not copious or heavy; not dense; not inconsiderable; as, a light rain; a light snow; light vapors.
Light>>|<<superl.>>|<<Not strong or violent; moderate; as, a light wind.
Light>>|<<superl.>>|<<Not pressing heavily or hard upon; hence, having an easy, graceful manner; delicate; as, a light touch; a light style of execution.
Light>>|<<superl.>>|<<Easy to admit influence; inconsiderate; easily influenced by trifling considerations; unsteady; unsettled; volatile; as, a light, vain person; a light mind.
Light>>|<<superl.>>|<<Indulging in, or inclined to, levity; wanting dignity or solemnity; trifling; gay; frivolous; airy; unsubstantial.
Light>>|<<superl.>>|<<Not quite sound or normal; somewhat impaired or deranged; dizzy; giddy.
Light>>|<<superl.>>|<<Easily bestowed; inconsiderately rendered.
Light>>|<<superl.>>|<<Wanton; unchaste; as, a woman of light character.
Light>>|<<superl.>>|<<Not of the legal, standard, or usual weight; clipped; diminished; as, light coin.
Light>>|<<superl.>>|<<Loose; sandy; easily pulverized; as, a light soil.
Like>>|<<superl.>>|<<Having the same, or nearly the same, appearance, qualities, or characteristics; resembling; similar to; similar; alike; -- often with in and the particulars of the resemblance; as, they are like each other in features, complexion, and many traits of character.
Like>>|<<superl.>>|<<Equal, or nearly equal; as, fields of like extent.
Like>>|<<superl.>>|<<Having probability; affording probability; probable; likely.
Like>>|<<superl.>>|<<Inclined toward; disposed to; as, to feel like taking a walk.
Lively>>|<<superl.>>|<<Endowed with or manifesting life; living.
Lively>>|<<superl.>>|<<Brisk; vivacious; active; as, a lively youth.
Lively>>|<<superl.>>|<<Gay; airy; animated; spirited.
Lively>>|<<superl.>>|<<Representing life; lifelike.
Lively>>|<<superl.>>|<<Bright; vivid; glowing; strong; vigorous.
Lofty>>|<<superl.>>|<<Lifted high up; having great height; towering; high.
Lofty>>|<<superl.>>|<<Fig.: Elevated in character, rank, dignity, spirit, bearing, language, etc.; exalted; noble; stately; characterized by pride; haughty.
Lonely>>|<<superl.>>|<<Sequestered from company or neighbors; solitary; retired; as, a lonely situation; a lonely cell.
Lonely>>|<<superl.>>|<<Alone, or in want of company; forsaken.
Lonely>>|<<superl.>>|<<Not frequented by human beings; as, a lonely wood.
Lonely>>|<<superl.>>|<<Having a feeling of depression or sadness resulting from the consciousness of being alone; lonesome.
Lonesome>>|<<superl.>>|<<Secluded from society; not frequented by human beings; solitary.
Lonesome>>|<<superl.>>|<<Conscious of, and somewhat depressed by, solitude; as, to feel lonesome.
Long>>|<<superl.>>|<<Drawn out in a line, or in the direction of length; protracted; extended; as, a long line; -- opposed to short, and distinguished from broad or wide.
Long>>|<<superl.>>|<<Drawn out or extended in time; continued through a considerable tine, or to a great length; as, a long series of events; a long debate; a long drama; a long history; a long book.
Long>>|<<superl.>>|<<Slow in passing; causing weariness by length or duration; lingering; as, long hours of watching.
Long>>|<<superl.>>|<<Occurring or coming after an extended interval; distant in time; far away.
Long>>|<<superl.>>|<<Extended to any specified measure; of a specified length; as, a span long; a yard long; a mile long, that is, extended to the measure of a mile, etc.
Long>>|<<superl.>>|<<Far-reaching; extensive.
Long>>|<<superl.>>|<<Prolonged, or relatively more prolonged, in utterance; -- said of vowels and syllables. See Short, a., 13, and Guide to Pronunciation, // 22, 30.
Loose>>|<<superl.>>|<<Unbound; untied; unsewed; not attached, fastened, fixed, or confined; as, the loose sheets of a book.
Loose>>|<<superl.>>|<<Free from constraint or obligation; not bound by duty, habit, etc. ; -- with from or of.
Loose>>|<<superl.>>|<<Not tight or close; as, a loose garment.
Loose>>|<<superl.>>|<<Not dense, close, compact, or crowded; as, a cloth of loose texture.
Loose>>|<<superl.>>|<<Not precise or exact; vague; indeterminate; as, a loose style, or way of reasoning.
Loose>>|<<superl.>>|<<Not strict in matters of morality; not rigid according to some standard of right.
Loose>>|<<superl.>>|<<Unconnected; rambling.
Loose>>|<<superl.>>|<<Lax; not costive; having lax bowels.
Loose>>|<<superl.>>|<<Dissolute; unchaste; as, a loose man or woman.
Loose>>|<<superl.>>|<<Containing or consisting of obscene or unchaste language; as, a loose epistle.
Lordly>>|<<superl.>>|<<Suitable for a lord; of or pertaining to a lord; resembling a lord; hence, grand; noble; dignified; honorable.
Lordly>>|<<superl.>>|<<Proud; haughty; imperious; insolent.
Loud>>|<<superl.>>|<<Having, making, or being a strong or great sound; noisy; striking the ear with great force; as, a loud cry; loud thunder.
Loud>>|<<superl.>>|<<Clamorous; boisterous.
Loud>>|<<superl.>>|<<Emphatic; impressive; urgent; as, a loud call for united effort.
Loud>>|<<superl.>>|<<Ostentatious; likely to attract attention; gaudy; as, a loud style of dress; loud colors.
Lovely>>|<<superl.>>|<<Having such an appearance as excites, or is fitted to excite, love; beautiful; charming; very pleasing in form, looks, tone, or manner.
